client_id	path	sentence_id	sentence	sentence_domain	up_votes	down_votes	age	gender	accents	variant	locale	segment
4678cf57a17e4b374f4469da18134dffae83df0da0268f54289e6cc6757d3873f30a2005e6b92e149a8577c0f9bb6f8424c86f4a2c1293d965dfe655eff8698a	common_voice_ps_40299794.mp3	da0b9517577101a2d293ce123af4ec63f461f0db554100ae31e9ee8450d3a6c2	زما په سینه کې تیز درد دی		0	2					ps	
99ead2bfbd4f2ef8018ad943097fa5e398ad1a88fd52b523979f1901ef859c74965a9ad70c8818d71da3935032e49ab49c8cf1a15d82d5c3bbc8a64a7a2f77ad	common_voice_ps_40300006.mp3	e87268b061c385b66ae7722981c9c76210ca8c733c5b7b978d01ee182eb71b7f	ميره مې نوه ليدلې ، تر مور مينه.		1	2					ps	
99ead2bfbd4f2ef8018ad943097fa5e398ad1a88fd52b523979f1901ef859c74965a9ad70c8818d71da3935032e49ab49c8cf1a15d82d5c3bbc8a64a7a2f77ad	common_voice_ps_40300059.mp3	dfd559a250309c4c48ed978ad8dbf0a31f558d1a0f883b22c2faf60782694b4c	آفرين دي پر انا چې د نوپوستکو څخه يې يوه غړکه پخه کړه.		1	2					ps	
265733575bf79272bbff706ac888a3dff92865c7ee4598b32786c55743bf4fe99e457f082d6047be2deb9abdde689ae5d4c9206228b849ff5d5a289345a6f0de	common_voice_ps_40300070.mp3	e474af07b1ca3aab8056c8f7b6c4dee291b9aeeaa780c9819461dc4f403f4e47	يو سر ،دوه غوږه.		0	2					ps	
d0093d8510938313c0a308ff14790285f5fdc0613fa23e97e7011682b132ba2fd95cd352513aafc69f1ee1e66def75450b1c9f3b5e3075c381b50c42b7cd7b19	common_voice_ps_40300138.mp3	a608ff3121b9cda0c9d3c4b2e6262790fc1b0b4d40e1d78178d88918e9c9c29e	ښه دي هم د ځان دي ، بد دي هم د ځآن.		0	2					ps	
d0093d8510938313c0a308ff14790285f5fdc0613fa23e97e7011682b132ba2fd95cd352513aafc69f1ee1e66def75450b1c9f3b5e3075c381b50c42b7cd7b19	common_voice_ps_40300144.mp3	444646323859ed73a9bedb1a88acd2270b68ec9c97b231dd4d97d012d9b2b3a9	وروره تحکال پورې به څو پيسې اخلې؟	general	0	2					ps	
88867c321e3ebe23a2d176e511acbc49916ccc75aa5a9f1008a1fa7c3368b144945b49859aee378102de5d09cda96549251d36b50981ada9ca8acab98e0b01fb	common_voice_ps_40300205.mp3	f021d5394caaa8f1f63b4372cccee4a70f22fb20b9fec9577c51c894fb9383d1	ياره د حنيف خو راته ملاو که.		0	2					ps	
a38b54b04ebd431080ff57731bc764f13dd9ebb3b5955e8b4ee9190c58a0ddf76ef3d38752da7d965cc9f9ada6fb6f133f2db96a2b1d38f08270f2fe2b2d3f11	common_voice_ps_40300311.mp3	ecdcf7ce87591263754a76adfe68608f8e6a2cbb4d379318fccc0efaaf8afac2	پر و به مې ته دروې ، را وا يي يې څوک؟		1	2					ps	
19d9ad7ebd39f78ff1b50be774aaac1280063e19fd27160f201559dbe9287b0582ea360e78a829372216dc4a6f792202af1fd5e247d69a152204f67b552e6c2c	common_voice_ps_40300352.mp3	0724f87f2fab6baa0b437b56bd510b335b5289b00b2989c618dac8477eb5f4f2	د چړې نوم به يې نه اخيستلى.		0	2					ps	
a38b54b04ebd431080ff57731bc764f13dd9ebb3b5955e8b4ee9190c58a0ddf76ef3d38752da7d965cc9f9ada6fb6f133f2db96a2b1d38f08270f2fe2b2d3f11	common_voice_ps_40300376.mp3	7921c9e765fae67171c90883b99fd90921c986f7d45af69b68077b39ae33a8b4	ميژ خو نن میرومشا بازور ته سي		0	2					ps	
3768671d3854746e951b0e9775b9c7fbcfd1db572cc8a8a4bd7263e5490a3ae69c875b11c75e65eb572cc520c25e89e6236c73bb12c54ce99212177e119549de	common_voice_ps_40300379.mp3	021843037da033560148f7ae90ad2a3e9200e0192f03d0bbafa51202a530d6a8	اوږ د رنځ د مرگ کرول دي.		0	2					ps	
135cfc54811d4c3ef8422f312edcbde5f5737cc8ae7296377b669218e1df0f03e17557c09a5a5d02d8a5b8ab18ec22a148c55e7110fd67a650aa2dfbf7489d3f	common_voice_ps_40300401.mp3	fb090b2cec1d35e4d9660bd451c0a1e879a48b1405aeadb0885916a3901293f0	زه ستاسو د نوي سفر پلانونو په اوریدو ډیر خوښ یم.		0	2					ps	
552df61d680d85299e735d0c748433517a160f5fac6a8e53b24bdd13c0ecb59dc99080be4bb9f3622430e974ef5f15a43653639408cf848385adca08c94e3db6	common_voice_ps_40300418.mp3	ba70c69e2b09dcdb16b532db5959ce0368d6a6fff2fd9125e9eabb185f3bdec0	ایا تاسو سمدستي پیل کولی شئ؟		2	2			Mix of Kandahari and Kabuli		ps	
786a386517b2dc32bc6ed4c688f700a54d6bf8ab8d4a37e39a7a6245e4209ab024dbe4ea3a45b84c1e729720a01ac9dddf8174d1f61c791ac4c949693833e070	common_voice_ps_40300437.mp3	427ed35d1b5809004247190476064abdd1855ebf497b89a633f1a8eefaa45467	هغې ويل که زه و نه ژاړم		1	2	fourties				ps	
d4a4a198969c2ce67401378c5bb60d751d75fa5bb18d9de0f83f1d416cde455717d42b6ddc1ac2efbeef5762580474639f429b1cad2c6c4ac2bd6360fa1fc9ed	common_voice_ps_40300463.mp3	04f0bf540ac06efd46a6367ef8ece0d40ac87a043140ce4a0a007e87df3b8366	ميړه مړکه ، ميړانه يې مه ورکوه.		0	2					ps	
75c25cd86abe953d29d4e4beabf2c3abed37ed0750ce9528baee58d36dd9de9f351e6d631aefb2024d7199ac9736f94cd0903ee270716767407d1d40ad3334e2	common_voice_ps_40300473.mp3	cf61e5f0775a9730f30d7ba4046c727f96563dd2acf087a300782dcd1e014616	انسان د کاله خوښ ښه دى نه د ميلمانه.		2	2			خوست		ps	
75c25cd86abe953d29d4e4beabf2c3abed37ed0750ce9528baee58d36dd9de9f351e6d631aefb2024d7199ac9736f94cd0903ee270716767407d1d40ad3334e2	common_voice_ps_40300475.mp3	310ff5d1f3b1796b2922f7088103b028551b87725c5682c8564fb3c4260d7d69	غوره رهبر هغه دی چې د خپلو خلکو خدمت وکړي.	general	0	2			خوست		ps	
786a386517b2dc32bc6ed4c688f700a54d6bf8ab8d4a37e39a7a6245e4209ab024dbe4ea3a45b84c1e729720a01ac9dddf8174d1f61c791ac4c949693833e070	common_voice_ps_40300519.mp3	b35283dcea27ee76deef639a0ddd7ba63a2e7387a00b58e61d4aa2349fa4c6df	غوټه ورکه ، خوله پر پټه.		0	2	fourties				ps	
de658c0374d3c4f3a50e07476fb4ec1ac5cc2829757a07ff77b638d8deace67f7f26d3b5247a0fed2aa874bb95221e2e15d71a4a7a9a60e9bcfb9b4ece95de12	common_voice_ps_40300521.mp3	0f635c4d62cb3e4ebbf308cb1097a95bdc40349869166f5c3c0302df6684d879	سلسله مراتب څه شی دي ، ګټې او نواقص يې ووایاست ؟	general	0	2					ps	
c22af3cee03ff62712b7d390f2a0d82d299c3c74b51be5f9a527810848f866a21aca08808d03696f52db76777ca62a271b4b652c2e712c54b2deb083e6728ffb	common_voice_ps_40300551.mp3	e5368ca37b2dc9b89c862319bab27ce267cc09f215a169d921ce3d621e847cc5	لنگۍ چې شوه سي ، پر اوږو تکيه سي.		1	2	twenties				ps	
75c25cd86abe953d29d4e4beabf2c3abed37ed0750ce9528baee58d36dd9de9f351e6d631aefb2024d7199ac9736f94cd0903ee270716767407d1d40ad3334e2	common_voice_ps_40300555.mp3	faa4127f8b33d7008f8ed74e50088e0077d144253540f6545a47c2c97fe9ab5a	روبینه شاهین د پښتو ژبې مشهوره سندرغاړې ده.		2	2			خوست		ps	
75c25cd86abe953d29d4e4beabf2c3abed37ed0750ce9528baee58d36dd9de9f351e6d631aefb2024d7199ac9736f94cd0903ee270716767407d1d40ad3334e2	common_voice_ps_40300611.mp3	dbf8e13b493ec63fca8be67acbf17c04b60d9347d529e0336b2887efaa5c3a3c	پلانکى لکه مز دور ماى په سلو بڼو کېږي.		2	2			خوست		ps	
d03030822ddff40510748216a3429556476fe56498add80d80ac04f3c81e31f0e5ca43396b88f3fd7e35cb3156094ef1ada4ace673e535dacc3f90bd9b38132a	common_voice_ps_40300631.mp3	129fa577226735523f86c1898e19a4d514ef233c8e857d425f53e6373119d7e1	درواغجن د خداى د ښمن دى.		0	2					ps	
d03030822ddff40510748216a3429556476fe56498add80d80ac04f3c81e31f0e5ca43396b88f3fd7e35cb3156094ef1ada4ace673e535dacc3f90bd9b38132a	common_voice_ps_40300633.mp3	eafb433550439d07fad5d5835629df5a7e932a66bcd5892b9e2f0538c9dcbee9	بيکاري هسي بلا ده ، هم د دين هم د دنيا ده.		0	2					ps	
d03030822ddff40510748216a3429556476fe56498add80d80ac04f3c81e31f0e5ca43396b88f3fd7e35cb3156094ef1ada4ace673e535dacc3f90bd9b38132a	common_voice_ps_40300636.mp3	feb9cfa5593cbd0c8e8b7411e2d57df75547e924551ac39945b9c25e1a560db3	ښه عمل د لاري مل.		0	2					ps	
75c25cd86abe953d29d4e4beabf2c3abed37ed0750ce9528baee58d36dd9de9f351e6d631aefb2024d7199ac9736f94cd0903ee270716767407d1d40ad3334e2	common_voice_ps_40300690.mp3	de93184de9cf8fc302070cbd025d93409ce61069aa194bf007bedf38c1585b7b	موږ نور تخفیف نشو وړاندیز کولی.		2	4			خوست		ps	
75c25cd86abe953d29d4e4beabf2c3abed37ed0750ce9528baee58d36dd9de9f351e6d631aefb2024d7199ac9736f94cd0903ee270716767407d1d40ad3334e2	common_voice_ps_40300694.mp3	e05f711fcc83a7dc625410fa92d3a50a9706db91f6726631e3e3b985e945ffa5	کروندګرو د حکومت د نه ملاتړ پر ضد لاریون وکړ.		0	2			خوست		ps	
28ee801da2413153659b77c891762f58186411e9c3dbd074eb90355ec9f47b9057a6fa90a5a2199fc8dc283e541d1ff249a6f06760be58f6c3e108fa1d47c44e	common_voice_ps_40300714.mp3	e429a4fd8c8cf1b55adba7569730170b7d8a0509a7c5a76050868862a3826905	د غنمو له رويه ، چغک هم او به سو.		0	2					ps	
2e79461086c4476904a5bcb91b0a48fa72c25096093a6f4f636ee3cbaa2b58b0abf6c2424833f158ead7e8deebcb059829b90cc11d5384c218fce730c26671e2	common_voice_ps_40300750.mp3	f5b609c8652d4134749e00faf5cc5a7c400feaf8a8a74f2a98e6fca75419685f	لور پر لوټه مه تيره کوه.		0	2					ps	
2e79461086c4476904a5bcb91b0a48fa72c25096093a6f4f636ee3cbaa2b58b0abf6c2424833f158ead7e8deebcb059829b90cc11d5384c218fce730c26671e2	common_voice_ps_40300751.mp3	17dbc8f0bf5f50958c92c39cd59aa52c4d7526abb2de238400f1348df118d6e3	دوست به دي و ژړوي ، د ښمن به دي و خندوي.		1	2					ps	
d6232c26cf1f9f9d4c58fd8282852652a1bed609707785943fba0cca5ed257b175fd7716642699eb45af27e0fc62d9660a8809286430b89497e5e4b369bd15e0	common_voice_ps_40300756.mp3	0eb2cbee04b6382e4e71eb5548938459695c8dcfb61b2f62c54a5f4b45a79fba	بخښنه غواړم ستاسو کنسرت مې له لاسه ورکړ، څنګه وه؟		0	2					ps	
d6232c26cf1f9f9d4c58fd8282852652a1bed609707785943fba0cca5ed257b175fd7716642699eb45af27e0fc62d9660a8809286430b89497e5e4b369bd15e0	common_voice_ps_40300759.mp3	0b071cf4d4e8a33d757b6db0f2296d717f96d5b561555c206742b569436ecce3	ما ته خبر راکړئ که تاسو کوم څه ته اړتیا لرئ.		0	2					ps	
45064132e4337da894f8e4d7aa8d15eada2024ab9cab2aa3121c11bbe09a7f676e049d009ecb24f8f7d9c08857901286c2bd844b86e50bba514db0fe80da2682	common_voice_ps_40300777.mp3	a18a95328702eb383907118c6af0528683f5ef4b3e1def41db5511b1f168ec53	مهرباني وکړئ د مخ ماسک واغوندئ		1	2					ps	
45064132e4337da894f8e4d7aa8d15eada2024ab9cab2aa3121c11bbe09a7f676e049d009ecb24f8f7d9c08857901286c2bd844b86e50bba514db0fe80da2682	common_voice_ps_40300839.mp3	77aec12b9b1531a0a73426ca8249f2d20ca796de65d4dbed7686092b5a0cfd12	په پک چې پوسخند وهې ، وا څوڼوره.		0	2					ps	
45064132e4337da894f8e4d7aa8d15eada2024ab9cab2aa3121c11bbe09a7f676e049d009ecb24f8f7d9c08857901286c2bd844b86e50bba514db0fe80da2682	common_voice_ps_40300870.mp3	3cb65d14a066f016bd527b0fc44906072214ca4f05ca6b244260258c25b41880	بي آر ټي د پېښوريانو په ژوند کې اسانتياوې پيدا کړې دا.	general	0	2					ps	
45064132e4337da894f8e4d7aa8d15eada2024ab9cab2aa3121c11bbe09a7f676e049d009ecb24f8f7d9c08857901286c2bd844b86e50bba514db0fe80da2682	common_voice_ps_40300899.mp3	2a7be6fa044702d5bfda8acf9b7ec8fe5ad240620ddc9c4763fa6cc635240d3a	د خداى تر لعنت د بنده لعنت بد دى.		0	2					ps	
c22af3cee03ff62712b7d390f2a0d82d299c3c74b51be5f9a527810848f866a21aca08808d03696f52db76777ca62a271b4b652c2e712c54b2deb083e6728ffb	common_voice_ps_40300912.mp3	111f0d0e3c3d9dd457550a512ec5647d5b98c2e04ad727901dc3bd508764dfc6	زما سر درد کوي.		1	2	twenties				ps	
862f4d4ad69c926b5cab6662e815fcd9c53df751178eb84628bbf04c011b2f995beae1b11aaf75a660e04c12312dad0cab92388e10b2dc0841dfbcadaac61616	common_voice_ps_40300925.mp3	0082b1132fec96a817172b414bc0a215249379d19256e239d1d4f2bb6b7414ef	راستۍ زيوال نه لري		0	2	fifties				ps	
c22af3cee03ff62712b7d390f2a0d82d299c3c74b51be5f9a527810848f866a21aca08808d03696f52db76777ca62a271b4b652c2e712c54b2deb083e6728ffb	common_voice_ps_40300954.mp3	1af5395df05730f308fc42fa882696a4815e3f7f1ebb6a5302885a4ebc0efd03	ایا تاسو کولی شئ د تمرین ځینې تمرینونه وړاندیز کړئ؟		0	2	twenties				ps	
f6e1b2ea2493eb516da772d02c962ba37769372b78f4cd66ced3f80def11e3cda88d6acdb2a775dbe81c30c93e6b763e6493f8495006d6df5af4c57bb670fb92	common_voice_ps_40300971.mp3	f732148545f72171d1f705b84709d75fd1b5a526d302dbfbe50010d9018aca70	چي لرې يې خوره ، کنه مره.		0	2					ps	
862f4d4ad69c926b5cab6662e815fcd9c53df751178eb84628bbf04c011b2f995beae1b11aaf75a660e04c12312dad0cab92388e10b2dc0841dfbcadaac61616	common_voice_ps_40301011.mp3	a6361c0042059b6ee90a77bd1510644e10ce22e1ac33576fd0e494a58a90e1d9	افغان ویاړ څیړنیز او فرهنګي بنسټ د کابل ولایت په شهرنو سیمه کې ده	general	1	2	fifties				ps	
8b6bb0dd105994e59d1ae12470298f32dda30ff6084c477abb014830073d16d87fffd69af4ae6c1e5af2770ff75204de5c3e7e9926b242e29c6fc2bd9b738da6	common_voice_ps_40301019.mp3	d6a504e9bd2c8cddeb44bb8b4c7bb85ef5833994668ce5622e394f471297199e	دپښتنو درناوى دپښتونوالي په برخه کې يو اساسي کار دى.		1	2					ps	
862f4d4ad69c926b5cab6662e815fcd9c53df751178eb84628bbf04c011b2f995beae1b11aaf75a660e04c12312dad0cab92388e10b2dc0841dfbcadaac61616	common_voice_ps_40301071.mp3	6039d6db899409be47dd75566d1629b64f22717dfc56193f1b4dd24697759958	د بل په کونه ځي په کادانه ځي.		1	2	fifties				ps	
e2ad38739622a2ca3b42643b87972c20d41b6b8b6fee7b3d179a327cb8bc1e378bebf4237e2afaa404c80b68b4febc17f92f3295b1330f79e341bf99ca0e8f07	common_voice_ps_40301147.mp3	3499c10523a4949e878a55bf64a4ae781a72133afa9e412437aff1fd54f65832	نخلستان: زيړ رنګه ګل دی، دومره نازک دی چې مازې ګوتې ور وړې رژيږي	language_fundamentals	0	2					ps	
de658c0374d3c4f3a50e07476fb4ec1ac5cc2829757a07ff77b638d8deace67f7f26d3b5247a0fed2aa874bb95221e2e15d71a4a7a9a60e9bcfb9b4ece95de12	common_voice_ps_40301148.mp3	38092a8239e3484f21b04ba29a9282a3f0abe8f704ce938bbb8ed06a908bf959	زه په اوونۍ کې ۳ ځل د بدنې روزنې لوبځای ته ځم		0	2	fourties				ps	
de658c0374d3c4f3a50e07476fb4ec1ac5cc2829757a07ff77b638d8deace67f7f26d3b5247a0fed2aa874bb95221e2e15d71a4a7a9a60e9bcfb9b4ece95de12	common_voice_ps_40301172.mp3	2867dcd5d111171be3e84109073c4b1d291a36f89875b477299f8ed8aea18e66	دا د دوام لپاره جوړ شوی او د دوام لپاره ازمول شوی.		1	2	fourties				ps	
862f4d4ad69c926b5cab6662e815fcd9c53df751178eb84628bbf04c011b2f995beae1b11aaf75a660e04c12312dad0cab92388e10b2dc0841dfbcadaac61616	common_voice_ps_40301200.mp3	38092a8239e3484f21b04ba29a9282a3f0abe8f704ce938bbb8ed06a908bf959	زه په اوونۍ کې ۳ ځل د بدنې روزنې لوبځای ته ځم		0	2	fifties				ps	
85547cb38a34af0c5464210ffa1b784cd6b8f26ba17b5a05baa7733994afe248064e3de82144649d7ea163e8009c617654e870627985ff7a5994d2d676ab2fc4	common_voice_ps_40301270.mp3	29324bda5b55f65f7380bfbe781903aa5d5dc1846d1f9c0f05ad6d3589b0c883	ډاکټر راته وویل چې خواږه خوراکونه مه خورئ	general	1	2					ps	
e880452c1375f970814135d38e079c5dfde9f3ca4625c23aa3f954afe877bb81e9e7a60c900fe161aade49151d64533b803a28c6e4b5aa4fe32767b67fa1256f	common_voice_ps_40301362.mp3	d9aa7c8f2be0236e74ee5aeb3153fed0690186ae7003011804eaf5629cd060c1	ژر يې را ملا که ، کډي مو بارېږي.		0	2					ps	
7071008a27f29826adea2e4b32c00c338a00954e884658d182fd3653a7de9e5a0a92089e0cce92041e196e4c376b8821d36719b5528a4b5a9463499e9f6c6e19	common_voice_ps_40301393.mp3	2f6a5b380d2402d1ad0bb551be88d9443ff97af8c44be73dc9c841362fc7abaf	نه منه اوړه يې را يوه پتيره کړه.		0	2	twenties				ps	
7071008a27f29826adea2e4b32c00c338a00954e884658d182fd3653a7de9e5a0a92089e0cce92041e196e4c376b8821d36719b5528a4b5a9463499e9f6c6e19	common_voice_ps_40301395.mp3	916260a81caac6cfe7b51f70a0716e2e3e532aa83636412753cc582153400dd8	یقینا، د کونج شاوخوا شاوخوا یو لوی ایټالوی ځای شتون لري.		1	2	twenties				ps	
e880452c1375f970814135d38e079c5dfde9f3ca4625c23aa3f954afe877bb81e9e7a60c900fe161aade49151d64533b803a28c6e4b5aa4fe32767b67fa1256f	common_voice_ps_40301407.mp3	268d3729c330fb6e990d3cb7a68ffbc2368197fa7ecebacbc5b8eadf01a7bbdb	ګل خانانو او ده ګل مرجانو نه دي زموږ قام بچ ساتي.	general	0	2					ps	
388a8774e04e4cdac3812c642ae0283f2cca82ed7cc7cd840a0a0e00b76da205428bdc9918eb3a85676788177f3a614420702fc9ccfec1827375bccfb14194ba	common_voice_ps_40301535.mp3	370dc7e7749d98c50822e9760444c45d1d1d8ae4c8154d6e7693e677e466118c	زه ستا د انا په اړه بخښنه غواړم.		0	2					ps	
e2ad38739622a2ca3b42643b87972c20d41b6b8b6fee7b3d179a327cb8bc1e378bebf4237e2afaa404c80b68b4febc17f92f3295b1330f79e341bf99ca0e8f07	common_voice_ps_40301567.mp3	934a9fa74ba2c570eca27908a07c68b1791bd06f615f89a527ff2fe24b0f3e0a	مغل خيل په بنو کې اباد، ده يوسفزو يو ښاخ دې.	general,history_law_government	0	2					ps	
e2ad38739622a2ca3b42643b87972c20d41b6b8b6fee7b3d179a327cb8bc1e378bebf4237e2afaa404c80b68b4febc17f92f3295b1330f79e341bf99ca0e8f07	common_voice_ps_40301575.mp3	984392239d1ce333ca6ea19e1dbeda52f2cf3f2088e046a667898ef447603deb	وړوکي فرصتونه اکثرا د لویو تصدیو پیل وي.	general	1	2					ps	
e880452c1375f970814135d38e079c5dfde9f3ca4625c23aa3f954afe877bb81e9e7a60c900fe161aade49151d64533b803a28c6e4b5aa4fe32767b67fa1256f	common_voice_ps_40301637.mp3	2e461659005dd0de41fed6e774e3e467f23070851962d48e3f17cc4a6f481f2f	څه رامه که ، زړه مې ازار مه که.		0	2					ps	
59efdca699dee571aac5f50f3ba3aba4849af259403616c5bf35091216c0297e34a2660d4a4b15a628e481df61020a93c1f8346f19c66cb64cc2bfbf0494a574	common_voice_ps_40301669.mp3	2c6356032720d004cb5b0955e871066a1a5cea22833b0616523410a015e24800	ته نو دخره ده منې او زما ده نه منې.		1	2	thirties				ps	
59efdca699dee571aac5f50f3ba3aba4849af259403616c5bf35091216c0297e34a2660d4a4b15a628e481df61020a93c1f8346f19c66cb64cc2bfbf0494a574	common_voice_ps_40301685.mp3	934a9fa74ba2c570eca27908a07c68b1791bd06f615f89a527ff2fe24b0f3e0a	مغل خيل په بنو کې اباد، ده يوسفزو يو ښاخ دې.	general,history_law_government	0	2	thirties				ps	
b8f8e8daf2c7a0ba0d8411a2ce99a183b1843456f5a5270fe12f4c8e8293c5ab698d82bd7f2c79c08999e26e60cecebf123d66c358ebc9b8b64c9c86de22bbc1	common_voice_ps_40301747.mp3	33977b6ef8b48b6f1e6aadad6ca7e2b5449665ea0420abae3dea2d6ee7c1c02e	لو تور ديب هم تښتولى دى.		0	2	twenties				ps	
273b2326e493f979e6fddee6d525ef06b74bf993b7b67236fd43b6280cd499f9cb175ba02ccd270b6363ad8f573add18f74b54db61592a04852f8d85fbb5d18b	common_voice_ps_40301769.mp3	10f5a67edec1b5d6facb43abfc740485c16c4bd289085e70f1c1c58e923299db	د افغان ویاړ څیړنیز او فرهنګي بنسټ او نیز سمینار	general	0	2					ps	
e880452c1375f970814135d38e079c5dfde9f3ca4625c23aa3f954afe877bb81e9e7a60c900fe161aade49151d64533b803a28c6e4b5aa4fe32767b67fa1256f	common_voice_ps_40301801.mp3	41e809fbb44cf0fdf8e575bd6e177befab0d712646d38c08863914cc1f918159	که يو لرې يو پوښته ، که سل لرې سل پوښته.		1	2					ps	
ebe5b78b72f8e09d8209adb56fdb3492a9219c63f8359bc6a5b386343851dda2980680a2cf0f60912957fbc9786e64d801d95510792e523edc3d4ac2266a1e67	common_voice_ps_40301950.mp3	461ba1007f36b84afd40d3c2a848adb1533e1d6f5f9e8a09aaef965c2f8415ba	طالبانو په ګڼو ولایتونو کې پراخ بریدونه پیل کړي دي.		0	2					ps	
743a13df464929f0c0d303e39e4c48c1fb91ebcaa6286b7282525edc14965ff922cfa27102a133e230ccd0d3bb78091cea5c14a5e03f1a9814216bccef543a35	common_voice_ps_40301995.mp3	50d7fe1885b70b95da8024bb57aa10faef40abd953b1cfa5439a1a5dcb9afd8f	ایا تاسو کولی شئ یو مثال ورکړئ؟		0	2					ps	
743a13df464929f0c0d303e39e4c48c1fb91ebcaa6286b7282525edc14965ff922cfa27102a133e230ccd0d3bb78091cea5c14a5e03f1a9814216bccef543a35	common_voice_ps_40302094.mp3	ee340805305631e51174158b99943c6132c2997708af8b310353f629377fad26	لکه پاتۍ سږ موته مه غورځه.		0	2					ps	
b34f5226a1f758778cbeaed244e2208a87626e0567bc348890e9355f27b5d088911482ecb476c5c0ee6f96b570e5aa9534fb59ecf3d506916de99873b4b617e3	common_voice_ps_40302243.mp3	39bc0a12120fd71d7b7d4a5abdca77d5f8a291694ccb43d3ab52aa703da4c24f	راځئ چې د ملکیت د تګ راتګ مهالویش وکړو.		0	2					ps	
b34f5226a1f758778cbeaed244e2208a87626e0567bc348890e9355f27b5d088911482ecb476c5c0ee6f96b570e5aa9534fb59ecf3d506916de99873b4b617e3	common_voice_ps_40302249.mp3	2a7ca729c62380c6408461624a0b00dd9cf7322587b7b72e01334afcddca9457	هنګو د خیبر پښتونخوا په جنوبي برخه کې یو ښار دی.		1	2					ps	
b34f5226a1f758778cbeaed244e2208a87626e0567bc348890e9355f27b5d088911482ecb476c5c0ee6f96b570e5aa9534fb59ecf3d506916de99873b4b617e3	common_voice_ps_40302264.mp3	97f0979376e51b1f287bb8f14cd5d87da18ff7fde98ff931a912a26a292c845e	میلمانه د ماشومانو لپاره د ځایی جذبونو په اړه پوښتنه کوي.		0	2					ps	
b34f5226a1f758778cbeaed244e2208a87626e0567bc348890e9355f27b5d088911482ecb476c5c0ee6f96b570e5aa9534fb59ecf3d506916de99873b4b617e3	common_voice_ps_40302267.mp3	08bc8bac89ca3098fe1a793fdf914fac9599a9f45c79344272c543dac60f2c55	مړى چې خداى شرموي پر ولانگه گوز واچوي.		0	2					ps	
de658c0374d3c4f3a50e07476fb4ec1ac5cc2829757a07ff77b638d8deace67f7f26d3b5247a0fed2aa874bb95221e2e15d71a4a7a9a60e9bcfb9b4ece95de12	common_voice_ps_40302287.mp3	ee0c22234d5090967b9358bbb48efb1d215fa30527bfda0e91eb316b1cfcac41	ایا تاسو کوم ټوخی یا ټوخی لرئ؟		0	2	fourties				ps	
5b796de37cb72d3a73cd730e9f58a4661e8bd228e1bc185160a294b141e182acb8f8d54dfb3b2b4516c8e822b4f481a3d10a9a2f23b48c3071ea3b9f36beaeb4	common_voice_ps_40302346.mp3	5f0aef47b213f1b20c4fbb4ddc158098449c2b4a2e5af3ee2f293f43bc0a41e0	په بل لاس کې يې متار وي.		0	2					ps	
19d9ad7ebd39f78ff1b50be774aaac1280063e19fd27160f201559dbe9287b0582ea360e78a829372216dc4a6f792202af1fd5e247d69a152204f67b552e6c2c	common_voice_ps_40302375.mp3	5fcbba94c84af6faf84154a0c5f9cf2a7de7ebd06acfa467aae706ad96ebbf8e	زلفې دې مارانو دي، سترګې شرابي لارې، زه په ته ماين یمه.	general	1	2	twenties				ps	
47cf43d5947f3b3a3596208e468d36e6df771a65f6f05599be9f91c3f63b9afe7c4c2bfac10c9d280e7d1f97c84bfb8e822b8eb64c4b55ff06270b657a417da8	common_voice_ps_40302384.mp3	5559fa15044295d22cd871cdebec149d36a1f6f03cb4e1f3ad860077465d30c2	يوه پښه مې را ما ته کئ خو په کور کې دي ايله يم		0	2					ps	
47cf43d5947f3b3a3596208e468d36e6df771a65f6f05599be9f91c3f63b9afe7c4c2bfac10c9d280e7d1f97c84bfb8e822b8eb64c4b55ff06270b657a417da8	common_voice_ps_40302400.mp3	21852f780d2996069ac47f383753bd4a0bd814aecc36e034fb8489e9994ac4e9	بنو د خپل کلتور او تاریخ لپاره مشهور دی.	general	1	2					ps	
47cf43d5947f3b3a3596208e468d36e6df771a65f6f05599be9f91c3f63b9afe7c4c2bfac10c9d280e7d1f97c84bfb8e822b8eb64c4b55ff06270b657a417da8	common_voice_ps_40302401.mp3	0fecc69472e0edc7602653c259a55f5619a74283fba62ab37e5f4e78827d9b1b	اوسیدونکي د محلي سیم کارت اخیستلو مشوره ورکوي.		0	2					ps	
47cf43d5947f3b3a3596208e468d36e6df771a65f6f05599be9f91c3f63b9afe7c4c2bfac10c9d280e7d1f97c84bfb8e822b8eb64c4b55ff06270b657a417da8	common_voice_ps_40302403.mp3	65b19265fce1e4187a495d643073d6f5bf99582f5f3f7695fa1851e8a3a3aa6d	يوه مې راوسته پر اوښ بله پر اس		0	2					ps	
47cf43d5947f3b3a3596208e468d36e6df771a65f6f05599be9f91c3f63b9afe7c4c2bfac10c9d280e7d1f97c84bfb8e822b8eb64c4b55ff06270b657a417da8	common_voice_ps_40302420.mp3	4df25beb3761aed573dfbc8dca6f8ac56e62c5df59f8c1853bad5ce7a0329222	طیبه زما لور ده	general	0	2					ps	
